[ ID] Interval           Transfer     Bitrate         Retr  Cwnd
[  5]   0.00-1.00   sec  7.49 MBytes  62.9 Mbits/sec    2    339 KBytes       
[  7]   0.00-1.00   sec  3.12 MBytes  26.2 Mbits/sec    1   99.0 KBytes       
[  9]   0.00-1.00   sec  3.32 MBytes  27.8 Mbits/sec    1    102 KBytes       
[ 11]   0.00-1.00   sec  4.42 MBytes  37.1 Mbits/sec   75    315 KBytes       
[165]   2.00-3.00   sec  7.30 MBytes  61.2 Mbits/sec    1    462 KBytes       
[167]   2.00-3.00   sec  2.49 MBytes  20.9 Mbits/sec    0    475 KBytes       
[169]   2.00-3.00   sec  21.6 MBytes   182 Mbits/sec    1    249 KBytes       
[171]   2.00-3.00   sec  2.50 MBytes  21.0 Mbits/sec    0   1.31 MBytes       
[173]   2.00-3.00   sec  15.0 MBytes   126 Mbits/sec  169   2.59 MBytes       
[175]   2.00-3.00   sec   827 KBytes  6.78 Mbits/sec    0    286 KBytes       
[177]   2.00-3.00   sec  0.00 Bytes  0.00 bits/sec    0    321 KBytes       
[179]   2.00-3.00   sec  1.25 MBytes  10.5 Mbits/sec    0    359 KBytes       
[181]   2.00-3.00   sec  3.75 MBytes  31.5 Mbits/sec    2    354 KBytes       
[183]   2.00-3.00   sec   891 KBytes  7.30 Mbits/sec    0    277 KBytes       
[185]   2.00-3.00   sec  0.00 Bytes  0.00 bits/sec    0    226 KBytes       
