[ ID] Interval           Transfer     Bitrate         Retr  Cwnd
[  5]   0.00-1.00   sec  1.75 MBytes  14.7 Mbits/sec    2    284 KBytes       
[  7]   0.00-1.00   sec  3.96 MBytes  33.2 Mbits/sec    0    195 KBytes       
[  9]   0.00-1.00   sec  5.15 MBytes  43.2 Mbits/sec    0    218 KBytes       
[ 11]   0.00-1.00   sec  6.13 MBytes  51.4 Mbits/sec    0    270 KBytes       
[ 61]   0.00-1.00   sec  12.6 MBytes   105 Mbits/sec    1    280 KBytes       
[ 63]   0.00-1.00   sec  8.56 MBytes  71.7 Mbits/sec    1    287 KBytes       
[ 65]   0.00-1.00   sec  8.50 MBytes  71.2 Mbits/sec    2    766 KBytes       
[ 67]   0.00-1.00   sec  9.78 MBytes  81.9 Mbits/sec    1    349 KBytes       
[ 69]   0.00-1.00   sec  8.01 MBytes  67.1 Mbits/sec    0    317 KBytes       
[ 71]   0.00-1.00   sec  8.39 MBytes  70.3 Mbits/sec    1    328 KBytes       
[ 73]   0.00-1.00   sec  7.43 MBytes  62.2 Mbits/sec    0    226 KBytes       
[ 75]   0.00-1.00   sec  8.88 MBytes  74.4 Mbits/sec    2   1.22 MBytes       
[ 77]   0.00-1.00   sec  8.14 MBytes  68.2 Mbits/sec    0    187 KBytes       
[ 79]   0.00-1.00   sec  9.04 MBytes  75.7 Mbits/sec    0    260 KBytes       
[ 81]   0.00-1.00   sec  6.75 MBytes  56.6 Mbits/sec    4    327 KBytes       
[ 83]   0.00-1.00   sec  6.96 MBytes  58.3 Mbits/sec    1    325 KBytes       
[ 85]   0.00-1.00   sec  7.50 MBytes  62.8 Mbits/sec    0    314 KBytes       
[ 87]   0.00-1.00   sec  7.85 MBytes  65.8 Mbits/sec    1    301 KBytes       
[ 89]   0.00-1.00   sec  3.52 MBytes  29.5 Mbits/sec    4    147 KBytes       
[ 91]   0.00-1.00   sec  5.50 MBytes  46.1 Mbits/sec    0    242 KBytes       
[ 93]   0.00-1.00   sec  7.81 MBytes  65.5 Mbits/sec    0    317 KBytes       
[ 95]   0.00-1.00   sec  11.0 MBytes  91.8 Mbits/sec    0    399 KBytes       
[ 97]   0.00-1.00   sec  2.40 MBytes  20.1 Mbits/sec    4    214 KBytes       
[ 99]   0.00-1.00   sec  8.46 MBytes  70.9 Mbits/sec    1    212 KBytes       
[101]   0.00-1.00   sec  7.67 MBytes  64.2 Mbits/sec    1    321 KBytes       
[103]   0.00-1.00   sec  9.50 MBytes  79.6 Mbits/sec   23    395 KBytes       
[105]   0.00-1.00   sec  4.49 MBytes  37.6 Mbits/sec    1    148 KBytes       
[107]   0.00-1.00   sec  1.45 MBytes  12.2 Mbits/sec    2   65.0 KBytes       
[109]   0.00-1.00   sec  1.80 MBytes  15.0 Mbits/sec    0   74.9 KBytes       
[111]   0.00-1.00   sec  4.32 MBytes  36.2 Mbits/sec    1    201 KBytes       
[113]   0.00-1.00   sec  6.72 MBytes  56.3 Mbits/sec    0    303 KBytes       
[115]   0.00-1.00   sec  1.20 MBytes  10.1 Mbits/sec    4   74.9 KBytes       
[117]   0.00-1.00   sec  3.62 MBytes  30.4 Mbits/sec    6    112 KBytes       
[119]   0.00-1.00   sec  5.19 MBytes  43.5 Mbits/sec    1    225 KBytes       
[121]   0.00-1.00   sec  4.25 MBytes  35.6 Mbits/sec    6    522 KBytes       
[123]   0.00-1.00   sec  2.49 MBytes  20.8 Mbits/sec    2    127 KBytes       
[125]   0.00-1.00   sec  4.25 MBytes  35.6 Mbits/sec    5    655 KBytes       
[127]   0.00-1.00   sec  1.04 MBytes  8.69 Mbits/sec    6   62.2 KBytes       
[129]   0.00-1.00   sec  3.62 MBytes  30.4 Mbits/sec    3    441 KBytes       
[131]   0.00-1.00   sec  6.82 MBytes  57.2 Mbits/sec    0    307 KBytes       
[133]   0.00-1.00   sec  2.34 MBytes  19.6 Mbits/sec    0    120 KBytes       
[135]   0.00-1.00   sec  4.88 MBytes  40.8 Mbits/sec    4    708 KBytes       
[137]   0.00-1.00   sec  3.62 MBytes  30.4 Mbits/sec    3    390 KBytes       
[139]   0.00-1.00   sec  5.50 MBytes  46.1 Mbits/sec    4    679 KBytes       
[141]   0.00-1.00   sec  2.56 MBytes  21.4 Mbits/sec    0    103 KBytes       
[143]   0.00-1.00   sec  3.10 MBytes  26.0 Mbits/sec    0    157 KBytes       
[145]   0.00-1.00   sec  1.75 MBytes  14.7 Mbits/sec    4    280 KBytes       
[147]   0.00-1.00   sec  1.62 MBytes  13.6 Mbits/sec    4    240 KBytes       
[149]   0.00-1.00   sec  3.00 MBytes  25.1 Mbits/sec    4    160 KBytes       
[151]   0.00-1.00   sec  1.80 MBytes  15.1 Mbits/sec    0   83.4 KBytes       
[153]   0.00-1.00   sec  3.73 MBytes  31.2 Mbits/sec    1    130 KBytes       
[155]   0.00-1.00   sec  2.56 MBytes  21.4 Mbits/sec    2    141 KBytes       
[157]   0.00-1.00   sec  6.25 MBytes  52.4 Mbits/sec    5    878 KBytes       
[159]   0.00-1.00   sec  2.44 MBytes  20.4 Mbits/sec    1    103 KBytes       
[161]   0.00-1.00   sec  11.0 MBytes  92.2 Mbits/sec    2    542 KBytes       
[163]   0.00-1.00   sec  11.0 MBytes  92.2 Mbits/sec    4   3.92 MBytes       
[165]   0.00-1.00   sec  7.75 MBytes  64.9 Mbits/sec    6   1.27 MBytes       
[167]   0.00-1.00   sec  6.62 MBytes  55.5 Mbits/sec    6   1.94 MBytes       
[169]   0.00-1.00   sec  10.2 MBytes  85.9 Mbits/sec    3    578 KBytes       
[171]   0.00-1.00   sec  9.75 MBytes  81.7 Mbits/sec    4    772 KBytes       
[173]   0.00-1.00   sec  9.75 MBytes  81.7 Mbits/sec    4    772 KBytes       
[175]   0.00-1.00   sec  9.75 MBytes  81.7 Mbits/sec    5    765 KBytes       
[177]   0.00-1.00   sec  9.75 MBytes  81.7 Mbits/sec    4    772 KBytes       
[179]   0.00-1.00   sec  9.75 MBytes  81.7 Mbits/sec    5   1.96 MBytes       
[181]   0.00-1.00   sec  9.75 MBytes  81.7 Mbits/sec    2    765 KBytes       
[183]   0.00-1.00   sec  9.75 MBytes  81.7 Mbits/sec    2    764 KBytes       
[185]   0.00-1.00   sec  9.38 MBytes  78.5 Mbits/sec    2    714 KBytes       
[187]   0.00-1.00   sec  13.6 MBytes   114 Mbits/sec   11    154 KBytes       
[189]   0.00-1.00   sec  9.75 MBytes  81.7 Mbits/sec    5    772 KBytes       
[191]   0.00-1.00   sec  9.00 MBytes  75.4 Mbits/sec    3    557 KBytes       
[193]   0.00-1.00   sec  9.75 MBytes  81.7 Mbits/sec    2    587 KBytes       
[195]   0.00-1.00   sec  9.75 MBytes  81.7 Mbits/sec  230   1.23 MBytes       
[197]   0.00-1.00   sec  9.75 MBytes  81.7 Mbits/sec    2    602 KBytes       
[199]   0.00-1.00   sec  9.75 MBytes  81.7 Mbits/sec    2    602 KBytes       
[201]   0.00-1.00   sec  9.75 MBytes  81.7 Mbits/sec    2    602 KBytes       
[203]   0.00-1.00   sec  9.75 MBytes  81.7 Mbits/sec    3    632 KBytes       
[SUM]   0.00-1.00   sec   615 MBytes  5.16 Gbits/sec  466             
- - - - - - - - - - - - - - - - - - - - - - - - -
[  5]   1.00-2.00   sec  3.12 MBytes  26.2 Mbits/sec    3    590 KBytes       
[  7]   1.00-2.00   sec   445 KBytes  3.65 Mbits/sec    0    150 KBytes       
[  9]   1.00-2.00   sec  0.00 Bytes  0.00 bits/sec    0    165 KBytes       
[ 11]   1.00-2.00   sec  1.49 MBytes  12.5 Mbits/sec    0    250 KBytes       
[ 13]   1.00-2.00   sec   191 KBytes  1.57 Mbits/sec    0   65.0 KBytes       
[ 15]   1.00-2.00   sec  0.00 Bytes  0.00 bits/sec    0    141 KBytes       
[ 17]   1.00-2.00   sec  0.00 Bytes  0.00 bits/sec    0    240 KBytes       
[ 19]   1.00-2.00   sec  1.30 MBytes  11.0 Mbits/sec    0    126 KBytes       
[ 21]   1.00-2.00   sec  0.00 Bytes  0.00 bits/sec    0   74.9 KBytes       
[ 23]   1.00-2.00   sec  0.00 Bytes  0.00 bits/sec    0    482 KBytes       
[ 25]   1.00-2.00   sec   700 KBytes  5.74 Mbits/sec    0    317 KBytes       
[ 27]   1.00-2.00   sec  0.00 Bytes  0.00 bits/sec    0    287 KBytes       
[ 29]   1.00-2.00   sec  3.91 MBytes  32.9 Mbits/sec    0    284 KBytes       
[ 31]   1.00-2.00   sec   700 KBytes  5.74 Mbits/sec    0    160 KBytes       
[ 33]   1.00-2.00   sec  0.00 Bytes  0.00 bits/sec    0    236 KBytes       
[ 35]   1.00-2.00   sec  0.00 Bytes  0.00 bits/sec    0    301 KBytes       
[ 37]   1.00-2.00   sec   764 KBytes  6.26 Mbits/sec    0    301 KBytes       
[ 39]   1.00-2.00   sec  2.22 MBytes  18.7 Mbits/sec    0    469 KBytes       
[ 41]   1.00-2.00   sec   764 KBytes  6.26 Mbits/sec    0    301 KBytes       
[ 43]   1.00-2.00   sec  1.55 MBytes  13.0 Mbits/sec    1    160 KBytes       
[ 45]   1.00-2.00   sec  1.18 MBytes  9.91 Mbits/sec    0   99.0 KBytes       
[ 47]   1.00-2.00   sec  3.97 MBytes  33.3 Mbits/sec    0    187 KBytes       
[ 49]   1.00-2.00   sec   509 KBytes  4.17 Mbits/sec    0   96.2 KBytes       
[ 51]   1.00-2.00   sec  2.84 MBytes  23.9 Mbits/sec    0    188 KBytes       
[ 53]   1.00-2.00   sec  0.00 Bytes  0.00 bits/sec    0    444 KBytes       
[ 55]   1.00-2.00   sec  1.25 MBytes  10.5 Mbits/sec    1    325 KBytes       
[ 57]   1.00-2.00   sec  0.00 Bytes  0.00 bits/sec    1    283 KBytes       
[ 59]   1.00-2.00   sec  1.62 MBytes  13.6 Mbits/sec    1    266 KBytes       
[ 61]   1.00-2.00   sec  11.6 MBytes  97.6 Mbits/sec   80    215 KBytes       
[ 63]   1.00-2.00   sec  1.49 MBytes  12.5 Mbits/sec    0    223 KBytes       
[ 65]   1.00-2.00   sec  2.50 MBytes  21.0 Mbits/sec    0    600 KBytes       
[ 67]   1.00-2.00   sec   891 KBytes  7.31 Mbits/sec    0    264 KBytes       
[ 69]   1.00-2.00   sec   827 KBytes  6.78 Mbits/sec    0    317 KBytes       
[ 71]   1.00-2.00   sec  0.00 Bytes  0.00 bits/sec    0    250 KBytes       
[ 73]   1.00-2.00   sec  1.43 MBytes  12.0 Mbits/sec    0    233 KBytes       
[ 75]   1.00-2.00   sec  0.00 Bytes  0.00 bits/sec    0    482 KBytes       
[ 77]   1.00-2.00   sec   509 KBytes  4.17 Mbits/sec    0    143 KBytes       
[ 79]   1.00-2.00   sec  0.00 Bytes  0.00 bits/sec    0    255 KBytes       
[ 81]   1.00-2.00   sec  0.00 Bytes  0.00 bits/sec    0    304 KBytes       
[ 83]   1.00-2.00   sec   764 KBytes  6.26 Mbits/sec    0    325 KBytes       
[ 85]   1.00-2.00   sec  1.35 MBytes  11.3 Mbits/sec    0    235 KBytes       
[ 87]   1.00-2.00   sec  0.00 Bytes  0.00 bits/sec    0    229 KBytes       
[ 89]   1.00-2.00   sec  2.11 MBytes  17.7 Mbits/sec    0    171 KBytes       
[ 91]   1.00-2.00   sec  2.42 MBytes  20.4 Mbits/sec    0    192 KBytes       
[ 93]   1.00-2.00   sec   700 KBytes  5.74 Mbits/sec    0    238 KBytes       
[ 95]   1.00-2.00   sec  0.00 Bytes  0.00 bits/sec    0    298 KBytes       
[ 97]   1.00-2.00   sec  2.18 MBytes  18.3 Mbits/sec    0    286 KBytes       
[ 99]   1.00-2.00   sec   636 KBytes  5.22 Mbits/sec    0    185 KBytes       
[101]   1.00-2.00   sec   954 KBytes  7.83 Mbits/sec    0    239 KBytes       
[103]   1.00-2.00   sec  15.7 MBytes   132 Mbits/sec    3    395 KBytes       
[105]   1.00-2.00   sec   700 KBytes  5.74 Mbits/sec    1    154 KBytes       
[107]   1.00-2.00   sec   764 KBytes  6.26 Mbits/sec    0   72.1 KBytes       
[109]   1.00-2.00   sec   700 KBytes  5.74 Mbits/sec    0   73.5 KBytes       
[111]   1.00-2.00   sec   954 KBytes  7.83 Mbits/sec    0    238 KBytes       
[113]   1.00-2.00   sec  1.49 MBytes  12.5 Mbits/sec    2    226 KBytes       
[115]   1.00-2.00   sec   954 KBytes  7.83 Mbits/sec    1   67.9 KBytes       
[117]   1.00-2.00   sec   747 KBytes  6.12 Mbits/sec    0    112 KBytes       
[119]   1.00-2.00   sec  2.73 MBytes  23.0 Mbits/sec    1    315 KBytes       
[121]   1.00-2.00   sec  0.00 Bytes  0.00 bits/sec    0    130 KBytes       
[123]   1.00-2.00   sec  1.12 MBytes  9.39 Mbits/sec    0    122 KBytes       
[125]   1.00-2.00   sec  0.00 Bytes  0.00 bits/sec    0    246 KBytes       
[127]   1.00-2.00   sec   683 KBytes  5.60 Mbits/sec    1   73.5 KBytes       
[129]   1.00-2.00   sec  0.00 Bytes  0.00 bits/sec    1    346 KBytes       
[131]   1.00-2.00   sec   700 KBytes  5.74 Mbits/sec    1    232 KBytes       
[133]   1.00-2.00   sec   382 KBytes  3.13 Mbits/sec    0   90.5 KBytes       
[135]   1.00-2.00   sec  0.00 Bytes  0.00 bits/sec    0    354 KBytes       
[137]   1.00-2.00   sec  0.00 Bytes  0.00 bits/sec    0    195 KBytes       
[139]   1.00-2.00   sec  0.00 Bytes  0.00 bits/sec    1    262 KBytes       
[141]   1.00-2.00   sec   318 KBytes  2.61 Mbits/sec    0    109 KBytes       
[143]   1.00-2.00   sec   318 KBytes  2.61 Mbits/sec    0    123 KBytes       
[145]   1.00-2.00   sec  3.75 MBytes  31.5 Mbits/sec    0    687 KBytes       
[147]   1.00-2.00   sec   641 KBytes  5.26 Mbits/sec    0    175 KBytes       
[149]   1.00-2.00   sec  0.00 Bytes  0.00 bits/sec    0    124 KBytes       
[151]   1.00-2.00   sec   445 KBytes  3.65 Mbits/sec    0   66.5 KBytes       
[153]   1.00-2.00   sec  2.17 MBytes  18.3 Mbits/sec    2    130 KBytes       
[155]   1.00-2.00   sec   622 KBytes  5.10 Mbits/sec    2    215 KBytes       
[157]   1.00-2.00   sec  1.25 MBytes  10.5 Mbits/sec    0    438 KBytes       
[159]   1.00-2.00   sec  1.37 MBytes  11.5 Mbits/sec    1    109 KBytes       
[161]   1.00-2.00   sec  0.00 Bytes  0.00 bits/sec    0    484 KBytes       
[163]   1.00-2.00   sec  1.25 MBytes  10.5 Mbits/sec    0   1003 KBytes       
[165]   1.00-2.00   sec  0.00 Bytes  0.00 bits/sec    1    650 KBytes       
[167]   1.00-2.00   sec  1.25 MBytes  10.5 Mbits/sec    0   1.94 MBytes       
[169]   1.00-2.00   sec  1.25 MBytes  10.5 Mbits/sec    0    503 KBytes       
[171]   1.00-2.00   sec  0.00 Bytes  0.00 bits/sec    0    554 KBytes       
[173]   1.00-2.00   sec  0.00 Bytes  0.00 bits/sec    0    549 KBytes       
[175]   1.00-2.00   sec  0.00 Bytes  0.00 bits/sec    0    373 KBytes       
[177]   1.00-2.00   sec  1.25 MBytes  10.5 Mbits/sec    1    519 KBytes       
[179]   1.00-2.00   sec  2.50 MBytes  21.0 Mbits/sec    1   1.96 MBytes       
[181]   1.00-2.00   sec  0.00 Bytes  0.00 bits/sec    0    765 KBytes       
[183]   1.00-2.00   sec  0.00 Bytes  0.00 bits/sec    0    382 KBytes       
[185]   1.00-2.00   sec  1.25 MBytes  10.5 Mbits/sec    1    536 KBytes       
[187]   1.00-2.00   sec  7.83 MBytes  65.8 Mbits/sec    1    165 KBytes       
[189]   1.00-2.00   sec  0.00 Bytes  0.00 bits/sec    1    576 KBytes       
[191]   1.00-2.00   sec  2.50 MBytes  21.0 Mbits/sec    0    570 KBytes       
[193]   1.00-2.00   sec  2.50 MBytes  21.0 Mbits/sec    1    587 KBytes       
[195]   1.00-2.00   sec  1.25 MBytes  10.5 Mbits/sec    1    631 KBytes       
[197]   1.00-2.00   sec  2.50 MBytes  21.0 Mbits/sec    2    571 KBytes       
[199]   1.00-2.00   sec  2.50 MBytes  21.0 Mbits/sec    2    588 KBytes       
[201]   1.00-2.00   sec  2.50 MBytes  21.0 Mbits/sec    2    566 KBytes       
[203]   1.00-2.00   sec  1.25 MBytes  10.5 Mbits/sec    0    450 KBytes       
[SUM]   1.00-2.00   sec   129 MBytes  1.08 Gbits/sec  118             
- - - - - - - - - - - - - - - - - - - - - - - - -
[  5]   2.00-3.00   sec  0.00 Bytes  0.00 bits/sec    0    147 KBytes       
[  7]   2.00-3.00   sec   509 KBytes  4.17 Mbits/sec    0    146 KBytes       
[  9]   2.00-3.00   sec   509 KBytes  4.17 Mbits/sec    0    165 KBytes       
[ 11]   2.00-3.00   sec   700 KBytes  5.73 Mbits/sec    0    246 KBytes       
[ 13]   2.00-3.00   sec  0.00 Bytes  0.00 bits/sec    0   65.0 KBytes       
[ 15]   2.00-3.00   sec  0.00 Bytes  0.00 bits/sec    0    141 KBytes       
[ 17]   2.00-3.00   sec  0.00 Bytes  0.00 bits/sec    0    240 KBytes       
[ 19]   2.00-3.00   sec  1.30 MBytes  10.9 Mbits/sec    1    144 KBytes       
[ 21]   2.00-3.00   sec  0.00 Bytes  0.00 bits/sec    0    233 KBytes       
[ 23]   2.00-3.00   sec  0.00 Bytes  0.00 bits/sec    0    365 KBytes       
[ 25]   2.00-3.00   sec   827 KBytes  6.78 Mbits/sec    0    242 KBytes       
[ 27]   2.00-3.00   sec   636 KBytes  5.21 Mbits/sec    0    214 KBytes       
[ 29]   2.00-3.00   sec   700 KBytes  5.73 Mbits/sec    0    216 KBytes       
[ 31]   2.00-3.00   sec   509 KBytes  4.17 Mbits/sec    0    120 KBytes       
[ 33]   2.00-3.00   sec  0.00 Bytes  0.00 bits/sec    0    178 KBytes       
[ 35]   2.00-3.00   sec  0.00 Bytes  0.00 bits/sec    0    229 KBytes       
[ 37]   2.00-3.00   sec   636 KBytes  5.21 Mbits/sec    0    229 KBytes       
[ 39]   2.00-3.00   sec  0.00 Bytes  0.00 bits/sec    0    113 KBytes       
[ 41]   2.00-3.00   sec  0.00 Bytes  0.00 bits/sec    0    229 KBytes       
[ 43]   2.00-3.00   sec   509 KBytes  4.17 Mbits/sec    0    123 KBytes       
[ 45]   2.00-3.00   sec   573 KBytes  4.69 Mbits/sec    0   79.2 KBytes       
[ 47]   2.00-3.00   sec  0.00 Bytes  0.00 bits/sec    0    144 KBytes       
[ 49]   2.00-3.00   sec   573 KBytes  4.69 Mbits/sec    0   74.9 KBytes       
[ 51]   2.00-3.00   sec   445 KBytes  3.65 Mbits/sec    1    143 KBytes       
[ 53]   2.00-3.00   sec  1.25 MBytes  10.5 Mbits/sec    1    320 KBytes       
[ 55]   2.00-3.00   sec  0.00 Bytes  0.00 bits/sec    0    247 KBytes       
[ 57]   2.00-3.00   sec  1.25 MBytes  10.5 Mbits/sec    1    267 KBytes       
[ 59]   2.00-3.00   sec   764 KBytes  6.26 Mbits/sec    0    263 KBytes       
[ 61]   2.00-3.00   sec  4.66 MBytes  39.1 Mbits/sec    1    219 KBytes       
[ 63]   2.00-3.00   sec  1.55 MBytes  13.0 Mbits/sec    0    259 KBytes       
[ 65]   2.00-3.00   sec  3.75 MBytes  31.5 Mbits/sec    3    591 KBytes       
[ 67]   2.00-3.00   sec   891 KBytes  7.30 Mbits/sec    1    269 KBytes       
[ 69]   2.00-3.00   sec   700 KBytes  5.73 Mbits/sec    1    238 KBytes       
[ 71]   2.00-3.00   sec   827 KBytes  6.78 Mbits/sec    0    257 KBytes       
[ 73]   2.00-3.00   sec  4.35 MBytes  36.5 Mbits/sec    0    270 KBytes       
[ 75]   2.00-3.00   sec  1.25 MBytes  10.5 Mbits/sec    0    413 KBytes       
[ 77]   2.00-3.00   sec   445 KBytes  3.65 Mbits/sec    1    140 KBytes       
[ 79]   2.00-3.00   sec   700 KBytes  5.73 Mbits/sec    0    256 KBytes       
[ 81]   2.00-3.00   sec  0.00 Bytes  0.00 bits/sec    0    249 KBytes       
[ 83]   2.00-3.00   sec  1.49 MBytes  12.5 Mbits/sec    2    325 KBytes       
[ 85]   2.00-3.00   sec   764 KBytes  6.26 Mbits/sec    0    235 KBytes       
[ 87]   2.00-3.00   sec   764 KBytes  6.26 Mbits/sec    0    235 KBytes       
[ 89]   2.00-3.00   sec  2.36 MBytes  19.8 Mbits/sec    0    157 KBytes       
[ 91]   2.00-3.00   sec  2.36 MBytes  19.8 Mbits/sec    0    209 KBytes       
[ 93]   2.00-3.00   sec  1.37 MBytes  11.5 Mbits/sec    0    262 KBytes       
[ 95]   2.00-3.00   sec   827 KBytes  6.78 Mbits/sec    0    307 KBytes       
[ 97]   2.00-3.00   sec   954 KBytes  7.82 Mbits/sec    0    286 KBytes       
[ 99]   2.00-3.00   sec   764 KBytes  6.26 Mbits/sec    0    199 KBytes       
[101]   2.00-3.00   sec   764 KBytes  6.26 Mbits/sec    0    250 KBytes       
[103]   2.00-3.00   sec  7.13 MBytes  59.8 Mbits/sec    0    395 KBytes       
[105]   2.00-3.00   sec  1.06 MBytes  8.86 Mbits/sec    0    151 KBytes       
[107]   2.00-3.00   sec   311 KBytes  2.55 Mbits/sec    0   77.8 KBytes       
[109]   2.00-3.00   sec   764 KBytes  6.26 Mbits/sec    2   86.3 KBytes       
[111]   2.00-3.00   sec  1.30 MBytes  10.9 Mbits/sec    0    189 KBytes       
[113]   2.00-3.00   sec   700 KBytes  5.73 Mbits/sec    1    226 KBytes       
[115]   2.00-3.00   sec   636 KBytes  5.21 Mbits/sec    3   70.7 KBytes       
[117]   2.00-3.00   sec  1018 KBytes  8.34 Mbits/sec    0    112 KBytes       
[119]   2.00-3.00   sec   636 KBytes  5.21 Mbits/sec    1    242 KBytes       
[121]   2.00-3.00   sec  1.21 MBytes  10.2 Mbits/sec    0    363 KBytes       
[123]   2.00-3.00   sec  5.16 MBytes  43.3 Mbits/sec    0    188 KBytes       
[125]   2.00-3.00   sec  1.25 MBytes  10.5 Mbits/sec    0    389 KBytes       
[127]   2.00-3.00   sec  1.24 MBytes  10.4 Mbits/sec    0   87.7 KBytes       
[129]   2.00-3.00   sec  1.05 MBytes  8.80 Mbits/sec    1    272 KBytes       
[131]   2.00-3.00   sec   827 KBytes  6.78 Mbits/sec    0    226 KBytes       
[133]   2.00-3.00   sec   700 KBytes  5.73 Mbits/sec    1   93.3 KBytes       
[135]   2.00-3.00   sec  1.25 MBytes  10.5 Mbits/sec    0    263 KBytes       
[137]   2.00-3.00   sec  1004 KBytes  8.22 Mbits/sec    0    303 KBytes       
[139]   2.00-3.00   sec  0.00 Bytes  0.00 bits/sec    0    238 KBytes       
[141]   2.00-3.00   sec  1.06 MBytes  8.86 Mbits/sec    2    102 KBytes       
[143]   2.00-3.00   sec  3.67 MBytes  30.8 Mbits/sec    1    141 KBytes       
[145]   2.00-3.00   sec  1.25 MBytes  10.5 Mbits/sec    2    385 KBytes       
[147]   2.00-3.00   sec  1.19 MBytes  9.97 Mbits/sec    2    329 KBytes       
[149]   2.00-3.00   sec  1.47 MBytes  12.3 Mbits/sec    0    136 KBytes       
[151]   2.00-3.00   sec   954 KBytes  7.82 Mbits/sec    0   76.4 KBytes       
[153]   2.00-3.00   sec  2.24 MBytes  18.8 Mbits/sec    2    158 KBytes       
[155]   2.00-3.00   sec   933 KBytes  7.64 Mbits/sec    0    161 KBytes       
[157]   2.00-3.00   sec  1.25 MBytes  10.5 Mbits/sec    1    386 KBytes       
[159]   2.00-3.00   sec  1.43 MBytes  12.0 Mbits/sec    1   89.1 KBytes       
[161]   2.00-3.00   sec  1.25 MBytes  10.5 Mbits/sec    1    547 KBytes       
[163]   2.00-3.00   sec  0.00 Bytes  0.00 bits/sec    0    444 KBytes       
[165]   2.00-3.00   sec  1.25 MBytes  10.5 Mbits/sec    0    518 KBytes       
[167]   2.00-3.00   sec  1.25 MBytes  10.5 Mbits/sec    1   1.94 MBytes       
[169]   2.00-3.00   sec  1.25 MBytes  10.5 Mbits/sec    0    426 KBytes       
[171]   2.00-3.00   sec  0.00 Bytes  0.00 bits/sec    0    277 KBytes       
[173]   2.00-3.00   sec  0.00 Bytes  0.00 bits/sec    0    549 KBytes       
[175]   2.00-3.00   sec  0.00 Bytes  0.00 bits/sec    0    591 KBytes       
[177]   2.00-3.00   sec  1.25 MBytes  10.5 Mbits/sec    0    496 KBytes       
[179]   2.00-3.00   sec  2.50 MBytes  21.0 Mbits/sec    2    789 KBytes       
[181]   2.00-3.00   sec  1.25 MBytes  10.5 Mbits/sec    0    509 KBytes       
[183]   2.00-3.00   sec  1.25 MBytes  10.5 Mbits/sec    0    479 KBytes       
[185]   2.00-3.00   sec  1.25 MBytes  10.5 Mbits/sec    0    536 KBytes       
[187]   2.00-3.00   sec  2.36 MBytes  19.8 Mbits/sec    0    184 KBytes       
[189]   2.00-3.00   sec  0.00 Bytes  0.00 bits/sec    0    286 KBytes       
