[ ID] Interval           Transfer     Bitrate         Retr  Cwnd
[  5]   0.00-1.00   sec  9.75 MBytes  81.7 Mbits/sec    3    609 KBytes       
[  7]   0.00-1.00   sec  7.95 MBytes  66.6 Mbits/sec    4    269 KBytes       
[  9]   0.00-1.00   sec  7.03 MBytes  58.9 Mbits/sec    0    303 KBytes       
[ 11]   0.00-1.00   sec  6.34 MBytes  53.1 Mbits/sec    0    287 KBytes       
[ 61]   0.00-1.00   sec  8.07 MBytes  67.7 Mbits/sec    0    317 KBytes       
[ 63]   0.00-1.00   sec  4.30 MBytes  36.0 Mbits/sec    0    181 KBytes       
[ 65]   0.00-1.00   sec  4.80 MBytes  40.2 Mbits/sec    1    204 KBytes       
[ 67]   0.00-1.00   sec  3.13 MBytes  26.2 Mbits/sec    2   96.2 KBytes       
[ 69]   0.00-1.00   sec  1.19 MBytes  10.0 Mbits/sec    0   74.9 KBytes       
[ 71]   0.00-1.00   sec  7.85 MBytes  65.8 Mbits/sec    0    296 KBytes       
[ 73]   0.00-1.00   sec  2.19 MBytes  18.3 Mbits/sec    2    211 KBytes       
[ 75]   0.00-1.00   sec  1.80 MBytes  15.1 Mbits/sec    0   96.2 KBytes       
[ 77]   0.00-1.00   sec  4.79 MBytes  40.1 Mbits/sec    3    413 KBytes       
[ 79]   0.00-1.00   sec  4.54 MBytes  38.0 Mbits/sec    1    124 KBytes       
[ 81]   0.00-1.00   sec  6.25 MBytes  52.4 Mbits/sec    3   1.28 MBytes       
[ 83]   0.00-1.00   sec  5.00 MBytes  41.9 Mbits/sec    2    771 KBytes       
[ 85]   0.00-1.00   sec  1.56 MBytes  13.1 Mbits/sec    2    168 KBytes       
[ 87]   0.00-1.00   sec  5.12 MBytes  42.9 Mbits/sec    2    697 KBytes       
[ 89]   0.00-1.00   sec  2.88 MBytes  24.1 Mbits/sec    1    533 KBytes       
[ 91]   0.00-1.00   sec  9.38 MBytes  78.5 Mbits/sec    3    847 KBytes       
[ 93]   0.00-1.00   sec  3.50 MBytes  29.3 Mbits/sec    3    267 KBytes       
[ 95]   0.00-1.00   sec  6.38 MBytes  53.4 Mbits/sec    1    437 KBytes       
[ 97]   0.00-1.00   sec  4.88 MBytes  40.8 Mbits/sec    2    348 KBytes       
[ 99]   0.00-1.00   sec  7.41 MBytes  62.1 Mbits/sec    1    313 KBytes       
[101]   0.00-1.00   sec  3.01 MBytes  25.2 Mbits/sec    1   87.7 KBytes       
[103]   0.00-1.00   sec  8.50 MBytes  71.2 Mbits/sec    2    751 KBytes       
[105]   0.00-1.00   sec  7.65 MBytes  64.1 Mbits/sec    2    305 KBytes       
[107]   0.00-1.00   sec  3.19 MBytes  26.7 Mbits/sec    0    165 KBytes       
[109]   0.00-1.00   sec  1.56 MBytes  13.0 Mbits/sec    2    221 KBytes       
[111]   0.00-1.00   sec  4.18 MBytes  35.0 Mbits/sec    0    139 KBytes       
[113]   0.00-1.00   sec  1.11 MBytes  9.34 Mbits/sec    0   87.7 KBytes       
[115]   0.00-1.00   sec  7.04 MBytes  59.0 Mbits/sec    1    313 KBytes       
[117]   0.00-1.00   sec  3.82 MBytes  32.0 Mbits/sec    0    181 KBytes       
[119]   0.00-1.00   sec  3.34 MBytes  28.0 Mbits/sec    1    123 KBytes       
[121]   0.00-1.00   sec  2.80 MBytes  23.4 Mbits/sec    1    147 KBytes       
[123]   0.00-1.00   sec  1.21 MBytes  10.1 Mbits/sec    2   69.3 KBytes       
[125]   0.00-1.00   sec  7.56 MBytes  63.3 Mbits/sec    1    321 KBytes       
[127]   0.00-1.00   sec  7.30 MBytes  61.2 Mbits/sec    1    313 KBytes       
[129]   0.00-1.00   sec  3.53 MBytes  29.6 Mbits/sec    0    167 KBytes       
[131]   0.00-1.00   sec  4.21 MBytes  35.3 Mbits/sec    2    189 KBytes       
[133]   0.00-1.00   sec  5.54 MBytes  46.4 Mbits/sec    4    233 KBytes       
[135]   0.00-1.00   sec  1.75 MBytes  14.7 Mbits/sec    2    257 KBytes       
[137]   0.00-1.00   sec  6.62 MBytes  55.5 Mbits/sec    4   1.48 MBytes       
[139]   0.00-1.00   sec  3.60 MBytes  30.2 Mbits/sec    1    167 KBytes       
[141]   0.00-1.00   sec  2.88 MBytes  24.1 Mbits/sec    2    143 KBytes       
[143]   0.00-1.00   sec  3.21 MBytes  26.9 Mbits/sec    2    175 KBytes       
[145]   0.00-1.00   sec  2.13 MBytes  17.8 Mbits/sec    2    100 KBytes       
[147]   0.00-1.00   sec  6.50 MBytes  54.5 Mbits/sec    3    551 KBytes       
[149]   0.00-1.00   sec  1.18 MBytes  9.86 Mbits/sec    0   87.7 KBytes       
[151]   0.00-1.00   sec  6.40 MBytes  53.6 Mbits/sec    4    512 KBytes       
[153]   0.00-1.00   sec  6.25 MBytes  52.4 Mbits/sec    7   1.62 MBytes       
[155]   0.00-1.00   sec  9.75 MBytes  81.7 Mbits/sec    4    601 KBytes       
[157]   0.00-1.00   sec  9.75 MBytes  81.7 Mbits/sec    4    803 KBytes       
[159]   0.00-1.00   sec  6.93 MBytes  58.1 Mbits/sec    4    454 KBytes       
[161]   0.00-1.00   sec  9.50 MBytes  79.6 Mbits/sec    4    516 KBytes       
[163]   0.00-1.00   sec  9.50 MBytes  79.6 Mbits/sec    4    684 KBytes       
[165]   0.00-1.00   sec  2.09 MBytes  17.5 Mbits/sec    4    218 KBytes       
[167]   0.00-1.00   sec  9.88 MBytes  82.7 Mbits/sec    4    772 KBytes       
[169]   0.00-1.00   sec  8.50 MBytes  71.2 Mbits/sec    4    772 KBytes       
[171]   0.00-1.00   sec  9.12 MBytes  76.4 Mbits/sec    4    703 KBytes       
[173]   0.00-1.00   sec  9.88 MBytes  82.7 Mbits/sec    5   4.02 MBytes       
[175]   0.00-1.00   sec  8.50 MBytes  71.2 Mbits/sec    4    772 KBytes       
[177]   0.00-1.00   sec  2.52 MBytes  21.1 Mbits/sec    7    320 KBytes       
[179]   0.00-1.00   sec  12.2 MBytes   103 Mbits/sec    3    765 KBytes       
[181]   0.00-1.00   sec  9.75 MBytes  81.7 Mbits/sec    2    772 KBytes       
[183]   0.00-1.00   sec  9.75 MBytes  81.7 Mbits/sec    2    772 KBytes       
[185]   0.00-1.00   sec  9.75 MBytes  81.7 Mbits/sec    2    580 KBytes       
[187]   0.00-1.00   sec  8.88 MBytes  74.3 Mbits/sec    4    557 KBytes       
[189]   0.00-1.00   sec  9.50 MBytes  79.6 Mbits/sec    5    730 KBytes       
[191]   0.00-1.00   sec  11.0 MBytes  92.1 Mbits/sec    5    772 KBytes       
[193]   0.00-1.00   sec  8.50 MBytes  71.2 Mbits/sec    4    772 KBytes       
[195]   0.00-1.00   sec  8.50 MBytes  71.2 Mbits/sec    4    772 KBytes       
[197]   0.00-1.00   sec  9.25 MBytes  77.5 Mbits/sec    4    707 KBytes       
[199]   0.00-1.00   sec  9.75 MBytes  81.7 Mbits/sec    4    765 KBytes       
[201]   0.00-1.00   sec  8.75 MBytes  73.3 Mbits/sec    2    754 KBytes       
[203]   0.00-1.00   sec  2.42 MBytes  20.3 Mbits/sec    2    185 KBytes       
[SUM]   0.00-1.00   sec   575 MBytes  4.82 Gbits/sec  225             
- - - - - - - - - - - - - - - - - - - - - - - - -
[  5]   1.00-2.00   sec  0.00 Bytes  0.00 bits/sec    0    433 KBytes       
[  7]   1.00-2.00   sec  2.49 MBytes  20.8 Mbits/sec    0    249 KBytes       
[  9]   1.00-2.00   sec  0.00 Bytes  0.00 bits/sec    0    303 KBytes       
[ 11]   1.00-2.00   sec   636 KBytes  5.20 Mbits/sec    0    218 KBytes       
[ 13]   1.00-2.00   sec  0.00 Bytes  0.00 bits/sec    0    134 KBytes       
[ 15]   1.00-2.00   sec   764 KBytes  6.24 Mbits/sec    0    238 KBytes       
[ 17]   1.00-2.00   sec  3.17 MBytes  26.5 Mbits/sec    0    240 KBytes       
[ 19]   1.00-2.00   sec  0.00 Bytes  0.00 bits/sec    1    421 KBytes       
[ 21]   1.00-2.00   sec  1.25 MBytes  10.5 Mbits/sec    0    732 KBytes       
[ 23]   1.00-2.00   sec  6.23 MBytes  52.2 Mbits/sec    0    208 KBytes       
[ 25]   1.00-2.00   sec  3.75 MBytes  31.4 Mbits/sec    0    494 KBytes       
[ 27]   1.00-2.00   sec  0.00 Bytes  0.00 bits/sec    1    349 KBytes       
[ 29]   1.00-2.00   sec  1.93 MBytes  16.1 Mbits/sec    0    212 KBytes       
[ 31]   1.00-2.00   sec  2.17 MBytes  18.2 Mbits/sec    1    140 KBytes       
[ 33]   1.00-2.00   sec  1.06 MBytes  8.84 Mbits/sec    0   96.2 KBytes       
[ 35]   1.00-2.00   sec  2.24 MBytes  18.7 Mbits/sec    0    321 KBytes       
[ 37]   1.00-2.00   sec  1018 KBytes  8.32 Mbits/sec    0    310 KBytes       
[ 39]   1.00-2.00   sec  2.61 MBytes  21.8 Mbits/sec    0    212 KBytes       
[ 41]   1.00-2.00   sec  1.37 MBytes  11.4 Mbits/sec    1    109 KBytes       
[ 43]   1.00-2.00   sec  1.74 MBytes  14.6 Mbits/sec    0   97.6 KBytes       
[ 45]   1.00-2.00   sec  3.73 MBytes  31.2 Mbits/sec    1    107 KBytes       
[ 47]   1.00-2.00   sec  5.47 MBytes  45.8 Mbits/sec    0    441 KBytes       
[ 49]   1.00-2.00   sec  4.67 MBytes  39.0 Mbits/sec    1    184 KBytes       
[ 51]   1.00-2.00   sec  4.60 MBytes  38.5 Mbits/sec    3    204 KBytes       
[ 53]   1.00-2.00   sec  2.73 MBytes  22.9 Mbits/sec    1    126 KBytes       
[ 55]   1.00-2.00   sec   925 KBytes  7.56 Mbits/sec    0    372 KBytes       
[ 57]   1.00-2.00   sec  2.03 MBytes  17.0 Mbits/sec    0    247 KBytes       
[ 59]   1.00-2.00   sec  3.04 MBytes  25.5 Mbits/sec    0    269 KBytes       
[ 61]   1.00-2.00   sec   764 KBytes  6.24 Mbits/sec    1    253 KBytes       
[ 63]   1.00-2.00   sec   445 KBytes  3.64 Mbits/sec    1    144 KBytes       
[ 65]   1.00-2.00   sec  1.06 MBytes  8.84 Mbits/sec    1    215 KBytes       
[ 67]   1.00-2.00   sec  1.74 MBytes  14.6 Mbits/sec    1    117 KBytes       
[ 69]   1.00-2.00   sec  1.74 MBytes  14.6 Mbits/sec    0   91.9 KBytes       
[ 71]   1.00-2.00   sec  0.00 Bytes  0.00 bits/sec    0    225 KBytes       
[ 73]   1.00-2.00   sec  2.27 MBytes  19.0 Mbits/sec    0    204 KBytes       
[ 75]   1.00-2.00   sec   954 KBytes  7.80 Mbits/sec    0   76.4 KBytes       
[ 77]   1.00-2.00   sec  0.00 Bytes  0.00 bits/sec    2    206 KBytes       
[ 79]   1.00-2.00   sec  1.49 MBytes  12.4 Mbits/sec    5    106 KBytes       
[ 81]   1.00-2.00   sec  1.25 MBytes  10.5 Mbits/sec    1    158 KBytes       
[ 83]   1.00-2.00   sec  0.00 Bytes  0.00 bits/sec    0    322 KBytes       
[ 85]   1.00-2.00   sec   478 KBytes  3.91 Mbits/sec    1    187 KBytes       
[ 87]   1.00-2.00   sec  1.25 MBytes  10.5 Mbits/sec    0    107 KBytes       
[ 89]   1.00-2.00   sec  1.15 MBytes  9.63 Mbits/sec    3    269 KBytes       
[ 91]   1.00-2.00   sec  0.00 Bytes  0.00 bits/sec    0    411 KBytes       
[ 93]   1.00-2.00   sec  1.28 MBytes  10.7 Mbits/sec    1    267 KBytes       
[ 95]   1.00-2.00   sec  2.50 MBytes  20.9 Mbits/sec    1    349 KBytes       
[ 97]   1.00-2.00   sec   864 KBytes  7.06 Mbits/sec    2    257 KBytes       
[ 99]   1.00-2.00   sec  0.00 Bytes  0.00 bits/sec    0    313 KBytes       
[101]   1.00-2.00   sec  2.73 MBytes  22.9 Mbits/sec    0    143 KBytes       
[103]   1.00-2.00   sec  0.00 Bytes  0.00 bits/sec    0    751 KBytes       
[105]   1.00-2.00   sec  0.00 Bytes  0.00 bits/sec    0    305 KBytes       
[107]   1.00-2.00   sec   445 KBytes  3.64 Mbits/sec    2    124 KBytes       
[109]   1.00-2.00   sec  3.71 MBytes  31.0 Mbits/sec    0    262 KBytes       
[111]   1.00-2.00   sec  2.49 MBytes  20.8 Mbits/sec    0    157 KBytes       
[113]   1.00-2.00   sec  2.21 MBytes  18.5 Mbits/sec    0    147 KBytes       
[115]   1.00-2.00   sec   954 KBytes  7.80 Mbits/sec    0    250 KBytes       
[117]   1.00-2.00   sec  1.74 MBytes  14.6 Mbits/sec    0    136 KBytes       
[119]   1.00-2.00   sec   764 KBytes  6.24 Mbits/sec    1    129 KBytes       
[121]   1.00-2.00   sec  1.18 MBytes  9.88 Mbits/sec    1    116 KBytes       
[123]   1.00-2.00   sec  1.48 MBytes  12.4 Mbits/sec    0   72.1 KBytes       
[125]   1.00-2.00   sec  1.43 MBytes  12.0 Mbits/sec    2    160 KBytes       
[127]   1.00-2.00   sec  0.00 Bytes  0.00 bits/sec    0    313 KBytes       
[129]   1.00-2.00   sec   891 KBytes  7.28 Mbits/sec    2    140 KBytes       
[131]   1.00-2.00   sec  0.00 Bytes  0.00 bits/sec    0    146 KBytes       
[133]   1.00-2.00   sec  2.80 MBytes  23.4 Mbits/sec    2    250 KBytes       
[135]   1.00-2.00   sec  1.26 MBytes  10.6 Mbits/sec    2    296 KBytes       
[137]   1.00-2.00   sec  0.00 Bytes  0.00 bits/sec    0   1.48 MBytes       
[139]   1.00-2.00   sec   573 KBytes  4.68 Mbits/sec    0    126 KBytes       
[141]   1.00-2.00   sec  0.00 Bytes  0.00 bits/sec    0    107 KBytes       
[143]   1.00-2.00   sec  0.00 Bytes  0.00 bits/sec    0    180 KBytes       
[145]   1.00-2.00   sec   954 KBytes  7.80 Mbits/sec    0   91.9 KBytes       
[147]   1.00-2.00   sec  2.50 MBytes  20.9 Mbits/sec    0    520 KBytes       
[149]   1.00-2.00   sec  3.15 MBytes  26.4 Mbits/sec    0    126 KBytes       
[151]   1.00-2.00   sec  1.22 MBytes  10.2 Mbits/sec    0    406 KBytes       
[153]   1.00-2.00   sec  2.50 MBytes  20.9 Mbits/sec    1   1.47 MBytes       
[155]   1.00-2.00   sec  1.25 MBytes  10.5 Mbits/sec    0    523 KBytes       
[157]   1.00-2.00   sec  2.50 MBytes  20.9 Mbits/sec    0    612 KBytes       
[159]   1.00-2.00   sec  0.00 Bytes  0.00 bits/sec    0    454 KBytes       
[161]   1.00-2.00   sec  2.50 MBytes  20.9 Mbits/sec    0    516 KBytes       
[163]   1.00-2.00   sec  0.00 Bytes  0.00 bits/sec    0    684 KBytes       
[165]   1.00-2.00   sec   577 KBytes  4.72 Mbits/sec    1    208 KBytes       
[167]   1.00-2.00   sec  2.50 MBytes  20.9 Mbits/sec    0    585 KBytes       
[169]   1.00-2.00   sec  0.00 Bytes  0.00 bits/sec    0    772 KBytes       
[171]   1.00-2.00   sec  0.00 Bytes  0.00 bits/sec    0    703 KBytes       
[173]   1.00-2.00   sec  1.25 MBytes  10.5 Mbits/sec    0   1.00 MBytes       
[175]   1.00-2.00   sec  0.00 Bytes  0.00 bits/sec    0    772 KBytes       
[177]   1.00-2.00   sec  1.02 MBytes  8.53 Mbits/sec    0    247 KBytes       
[179]   1.00-2.00   sec  1.25 MBytes  10.5 Mbits/sec    0    489 KBytes       
[181]   1.00-2.00   sec  1.25 MBytes  10.5 Mbits/sec    0    584 KBytes       
[183]   1.00-2.00   sec  1.25 MBytes  10.5 Mbits/sec    0    481 KBytes       
[185]   1.00-2.00   sec  1.25 MBytes  10.5 Mbits/sec    0    580 KBytes       
[187]   1.00-2.00   sec  1.25 MBytes  10.5 Mbits/sec    0    277 KBytes       
[189]   1.00-2.00   sec  1.25 MBytes  10.5 Mbits/sec    1    549 KBytes       
[191]   1.00-2.00   sec  2.50 MBytes  20.9 Mbits/sec    0    591 KBytes       
[193]   1.00-2.00   sec  0.00 Bytes  0.00 bits/sec    0    772 KBytes       
[195]   1.00-2.00   sec  1.25 MBytes  10.5 Mbits/sec    0    298 KBytes       
[197]   1.00-2.00   sec  1.25 MBytes  10.5 Mbits/sec    0    532 KBytes       
[199]   1.00-2.00   sec  0.00 Bytes  0.00 bits/sec    0    284 KBytes       
[201]   1.00-2.00   sec  2.50 MBytes  20.9 Mbits/sec    0    475 KBytes       
[203]   1.00-2.00   sec  4.08 MBytes  34.2 Mbits/sec    5    898 KBytes       
[SUM]   1.00-2.00   sec   144 MBytes  1.21 Gbits/sec   50             
- - - - - - - - - - - - - - - - - - - - - - - - -
[  5]   2.00-3.00   sec  1.25 MBytes  10.5 Mbits/sec    0    433 KBytes       
[  7]   2.00-3.00   sec  0.00 Bytes  0.00 bits/sec    0    212 KBytes       
[  9]   2.00-3.00   sec   827 KBytes  6.80 Mbits/sec    0    243 KBytes       
[ 11]   2.00-3.00   sec   636 KBytes  5.23 Mbits/sec    0    214 KBytes       
[ 13]   2.00-3.00   sec   700 KBytes  5.75 Mbits/sec    1    105 KBytes       
[ 15]   2.00-3.00   sec  3.12 MBytes  26.2 Mbits/sec    0    325 KBytes       
[ 17]   2.00-3.00   sec  0.00 Bytes  0.00 bits/sec    0    240 KBytes       
[ 19]   2.00-3.00   sec  2.50 MBytes  21.0 Mbits/sec    0    368 KBytes       
[ 21]   2.00-3.00   sec  3.75 MBytes  31.6 Mbits/sec    0    656 KBytes       
[ 23]   2.00-3.00   sec  1.37 MBytes  11.5 Mbits/sec    0    204 KBytes       
[ 25]   2.00-3.00   sec  1.25 MBytes  10.5 Mbits/sec    1    246 KBytes       
[ 27]   2.00-3.00   sec  1.62 MBytes  13.6 Mbits/sec    1    260 KBytes       
[ 29]   2.00-3.00   sec  5.16 MBytes  43.4 Mbits/sec    1    238 KBytes       
[ 31]   2.00-3.00   sec   891 KBytes  7.32 Mbits/sec    0    139 KBytes       
[ 33]   2.00-3.00   sec  2.30 MBytes  19.3 Mbits/sec    0    106 KBytes       
[ 35]   2.00-3.00   sec  1.23 MBytes  10.4 Mbits/sec    0    462 KBytes       
[ 37]   2.00-3.00   sec  1.16 MBytes  9.79 Mbits/sec    0    235 KBytes       
[ 39]   2.00-3.00   sec  1.37 MBytes  11.5 Mbits/sec    0    243 KBytes       
[ 41]   2.00-3.00   sec  4.70 MBytes  39.6 Mbits/sec    1    168 KBytes       
[ 43]   2.00-3.00   sec  1.12 MBytes  9.41 Mbits/sec    1    113 KBytes       
[ 45]   2.00-3.00   sec  1.62 MBytes  13.6 Mbits/sec    1    115 KBytes       
[ 47]   2.00-3.00   sec  2.05 MBytes  17.3 Mbits/sec    0    286 KBytes       
[ 49]   2.00-3.00   sec   764 KBytes  6.28 Mbits/sec    1    192 KBytes       
[ 51]   2.00-3.00   sec  1.18 MBytes  9.94 Mbits/sec    0    153 KBytes       
[ 53]   2.00-3.00   sec   445 KBytes  3.66 Mbits/sec    0   99.0 KBytes       
[ 55]   2.00-3.00   sec  1.22 MBytes  10.3 Mbits/sec    0    267 KBytes       
[ 57]   2.00-3.00   sec  0.00 Bytes  0.00 bits/sec    0    342 KBytes       
[ 59]   2.00-3.00   sec  3.29 MBytes  27.7 Mbits/sec    0    230 KBytes       
[ 61]   2.00-3.00   sec  2.05 MBytes  17.3 Mbits/sec    0    279 KBytes       
[ 63]   2.00-3.00   sec   891 KBytes  7.32 Mbits/sec    1    136 KBytes       
[ 65]   2.00-3.00   sec  1.24 MBytes  10.5 Mbits/sec    0    161 KBytes       
[ 67]   2.00-3.00   sec  1.86 MBytes  15.7 Mbits/sec    0    129 KBytes       
[ 69]   2.00-3.00   sec  1.06 MBytes  8.89 Mbits/sec    1   83.4 KBytes       
[ 71]   2.00-3.00   sec   700 KBytes  5.75 Mbits/sec    2    225 KBytes       
[ 73]   2.00-3.00   sec  2.58 MBytes  21.7 Mbits/sec    6    967 KBytes       
[ 75]   2.00-3.00   sec  1.55 MBytes  13.1 Mbits/sec    0   82.0 KBytes       
[ 77]   2.00-3.00   sec  1.18 MBytes  9.94 Mbits/sec    1    379 KBytes       
[ 79]   2.00-3.00   sec   573 KBytes  4.71 Mbits/sec    0    119 KBytes       
[ 81]   2.00-3.00   sec  1.25 MBytes  10.5 Mbits/sec    0    407 KBytes       
[ 83]   2.00-3.00   sec  1.25 MBytes  10.5 Mbits/sec    0    387 KBytes       
[ 85]   2.00-3.00   sec   956 KBytes  7.86 Mbits/sec    0    157 KBytes       
[ 87]   2.00-3.00   sec  2.50 MBytes  21.0 Mbits/sec    2    383 KBytes       
[ 89]   2.00-3.00   sec  0.00 Bytes  0.00 bits/sec    0    229 KBytes       
[ 91]   2.00-3.00   sec  1.25 MBytes  10.5 Mbits/sec    0    403 KBytes       
[ 93]   2.00-3.00   sec  4.80 MBytes  40.4 Mbits/sec    0    272 KBytes       
[ 95]   2.00-3.00   sec  1.25 MBytes  10.5 Mbits/sec    0    403 KBytes       
[ 97]   2.00-3.00   sec  0.00 Bytes  0.00 bits/sec    1   62.2 KBytes       
[ 99]   2.00-3.00   sec  0.00 Bytes  0.00 bits/sec    0    229 KBytes       
[101]   2.00-3.00   sec  2.17 MBytes  18.3 Mbits/sec    0    124 KBytes       
[103]   2.00-3.00   sec  1.25 MBytes  10.5 Mbits/sec    0    413 KBytes       
[105]   2.00-3.00   sec   636 KBytes  5.23 Mbits/sec    0    230 KBytes       
[107]   2.00-3.00   sec   509 KBytes  4.18 Mbits/sec    1    124 KBytes       
[109]   2.00-3.00   sec  0.00 Bytes  0.00 bits/sec    0    262 KBytes       
[111]   2.00-3.00   sec  1.74 MBytes  14.6 Mbits/sec    0    151 KBytes       
[113]   2.00-3.00   sec  1.24 MBytes  10.5 Mbits/sec    0    123 KBytes       
[115]   2.00-3.00   sec   827 KBytes  6.80 Mbits/sec    0    232 KBytes       
[117]   2.00-3.00   sec   891 KBytes  7.32 Mbits/sec    1    136 KBytes       
[119]   2.00-3.00   sec   318 KBytes  2.61 Mbits/sec    0    115 KBytes       
[121]   2.00-3.00   sec  0.00 Bytes  0.00 bits/sec    0   56.6 KBytes       
[123]   2.00-3.00   sec  1.96 MBytes  16.5 Mbits/sec    5   99.0 KBytes       
[125]   2.00-3.00   sec   891 KBytes  7.32 Mbits/sec    1    239 KBytes       
[127]   2.00-3.00   sec  0.00 Bytes  0.00 bits/sec    0    313 KBytes       
[129]   2.00-3.00   sec   891 KBytes  7.32 Mbits/sec    0    124 KBytes       
[131]   2.00-3.00   sec  1018 KBytes  8.37 Mbits/sec    0    148 KBytes       
[133]   2.00-3.00   sec  1.68 MBytes  14.1 Mbits/sec    0    257 KBytes       
[135]   2.00-3.00   sec   809 KBytes  6.65 Mbits/sec    0    303 KBytes       
[137]   2.00-3.00   sec  0.00 Bytes  0.00 bits/sec    0    351 KBytes       
[139]   2.00-3.00   sec   445 KBytes  3.66 Mbits/sec    0    129 KBytes       
[141]   2.00-3.00   sec  0.00 Bytes  0.00 bits/sec    1    106 KBytes       
[143]   2.00-3.00   sec  1.62 MBytes  13.6 Mbits/sec    4   1.15 MBytes       
[145]   2.00-3.00   sec  0.00 Bytes  0.00 bits/sec    0   91.9 KBytes       
[147]   2.00-3.00   sec  1.25 MBytes  10.5 Mbits/sec    0    645 KBytes       
[149]   2.00-3.00   sec   382 KBytes  3.14 Mbits/sec    0    130 KBytes       
[151]   2.00-3.00   sec  1.25 MBytes  10.5 Mbits/sec    0    438 KBytes       
[153]   2.00-3.00   sec  1.25 MBytes  10.5 Mbits/sec    0    571 KBytes       
[155]   2.00-3.00   sec  0.00 Bytes  0.00 bits/sec    0    523 KBytes       
[157]   2.00-3.00   sec  2.50 MBytes  21.0 Mbits/sec    0    602 KBytes       
[159]   2.00-3.00   sec  1.06 MBytes  8.89 Mbits/sec    1    171 KBytes       
[161]   2.00-3.00   sec  0.00 Bytes  0.00 bits/sec    0    444 KBytes       
[163]   2.00-3.00   sec  0.00 Bytes  0.00 bits/sec    0    684 KBytes       
[165]   2.00-3.00   sec  6.03 MBytes  50.8 Mbits/sec    3   3.00 MBytes       
[167]   2.00-3.00   sec  0.00 Bytes  0.00 bits/sec    0    585 KBytes       
[169]   2.00-3.00   sec  1.25 MBytes  10.5 Mbits/sec    0    416 KBytes       
[171]   2.00-3.00   sec  1.25 MBytes  10.5 Mbits/sec    0    509 KBytes       
[173]   2.00-3.00   sec  1.25 MBytes  10.5 Mbits/sec    0    451 KBytes       
[175]   2.00-3.00   sec  0.00 Bytes  0.00 bits/sec    0    772 KBytes       
[177]   2.00-3.00   sec  1.42 MBytes  11.9 Mbits/sec    0    344 KBytes       
[179]   2.00-3.00   sec  2.50 MBytes  21.0 Mbits/sec    0    605 KBytes       
[181]   2.00-3.00   sec  1.25 MBytes  10.5 Mbits/sec    0    578 KBytes       
[183]   2.00-3.00   sec  1.25 MBytes  10.5 Mbits/sec    0    503 KBytes       
[185]   2.00-3.00   sec  1.25 MBytes  10.5 Mbits/sec    1    584 KBytes       
[187]   2.00-3.00   sec  0.00 Bytes  0.00 bits/sec    0    277 KBytes       
